Id;Label;Eccentricity;Closeness Centrality;Betweenness Centrality;Degree;Weighted Degree;Component ID;Modularity Class;Clustering Coefficient;Number of triangles;Eigenvector Centrality;PageRank;Authority;Hub
15208;m783406;4.0;3.495237145279537;1094.3486328443328;10;60.0;0;5;0.0;0;0.012099986144952675;2.6061986899039297E-5;2.7792938E-5;2.7792938E-5
15209;m783584;4.0;3.093162435788739;17311.015450301158;47;306.0;0;5;0.0;0;0.05608716021298411;9.74539047535161E-5;1.2127827E-4;1.2127827E-4
15210;m783685;4.0;2.9421475238142736;6347.885259079211;12;93.0;0;4;0.0;0;0.025125062345498782;3.965765295961568E-5;3.2846197E-5;3.2846197E-5
15211;m783756;4.0;3.4425714428208067;1151.7272708879984;12;89.0;0;2;0.0;0;0.016390140371256287;3.414340422126271E-5;3.2846197E-5;3.2846197E-5
15212;m783957;4.0;3.3897062490648846;0.0;1;5.0;0;4;0.0;0;0.005171630049623922;1.0313964234558519E-5;5.0532612E-6;5.0532612E-6
15213;m783969;4.0;3.955164330956062;0.0;1;8.0;0;3;0.0;0;5.043426672622913E-4;9.64823487200145E-6;5.0532612E-6;5.0532612E-6
15214;m783996;4.0;3.862001895167323;0.0;1;6.0;0;3;0.0;0;0.001387248401849692;1.0282506682100875E-5;5.0532612E-6;5.0532612E-6
15215;m784078;4.0;2.3656176749289313;125242.73309118766;96;670.0;0;5;0.0;0;0.1194331812190751;2.1178907385767945E-4;2.4508318E-4;2.4508318E-4
15216;m784096;4.0;3.2820806942297143;825.6290536022706;2;12.0;0;4;0.0;0;0.007729406853707362;1.3392118417828913E-5;7.579892E-6;7.579892E-6
15217;m784254;4.0;3.746695925390255;0.0;1;4.0;0;4;0.0;0;0.0024634005897948875;9.291279607884712E-6;5.0532612E-6;5.0532612E-6
15218;m784260;4.0;3.496533838711286;0.0;1;5.0;0;4;0.0;0;0.0043707010433324586;1.0418349295502859E-5;5.0532612E-6;5.0532612E-6
15219;m784270;4.0;3.6217146276993666;141.97877024964524;2;14.0;0;4;0.0;0;0.004589679131926424;1.2871760707693112E-5;7.579892E-6;7.579892E-6
15220;m784308;4.0;3.082489651388958;4011.7417366947625;13;63.0;0;4;0.0;0;0.022690669924299363;2.7223262772404523E-5;3.537283E-5;3.537283E-5
15221;m784445;4.0;3.2288165178794075;1784.9341777836871;5;29.0;0;0;0.0;0;0.010912102747570334;1.8727392003597563E-5;1.5159784E-5;1.5159784E-5
15222;m784453;4.0;3.8514288564161387;0.0;1;3.0;0;2;0.0;0;0.001611936098666054;8.487526681551277E-6;5.0532612E-6;5.0532612E-6
15223;m784471;4.0;3.496533838711286;0.0;1;6.0;0;4;0.0;0;0.0043707010433324586;1.1005909028576612E-5;5.0532612E-6;5.0532612E-6
15224;m784526;4.0;3.9018004089571594;0.0;1;3.0;0;5;0.0;0;0.0012211854272958567;8.32039353212047E-6;5.0532612E-6;5.0532612E-6
15225;m784622;4.0;3.738317290908184;0.0;1;5.0;0;3;0.0;0;0.0025577768040834386;9.57344351545534E-6;5.0532612E-6;5.0532612E-6
15226;m784628;4.0;3.3643708543214803;1884.455733888676;7;43.0;0;0;0.0;0;0.012995518025249751;2.223350899147805E-5;2.0213045E-5;2.0213045E-5
15227;m784693;4.0;3.8220038900802953;42.46550461280822;2;10.0;0;4;0.0;0;0.002331895082904281;1.0972212905468177E-5;7.579892E-6;7.579892E-6
15228;m784706;4.0;3.746695925390255;0.0;1;6.0;0;4;0.0;0;0.0024634005897948875;1.0196644096760026E-5;5.0532612E-6;5.0532612E-6
15229;m784708;4.0;3.103236746296943;1835.3556717526242;3;19.0;0;4;0.0;0;0.010772290343487525;1.689325188070188E-5;1.01065225E-5;1.01065225E-5
15230;m784784;4.0;3.6165278539723706;629.6985553652453;5;9.0;0;6;0.0;0;0.0073413716812827405;1.0530504303515948E-5;1.5159784E-5;1.5159784E-5
15231;m784788;4.0;3.9457882399880306;0.0;1;4.0;0;3;0.0;0;6.173804833061534E-4;8.71753794203282E-6;5.0532612E-6;5.0532612E-6
15232;m784792;4.0;3.899905241633834;0.0;1;6.0;0;0;0.0;0;9.831860847544355E-4;9.823372373789709E-6;5.0532612E-6;5.0532612E-6
15233;m784806;4.0;3.821405416188719;11.880752875835478;2;11.0;0;6;0.0;0;0.0026666107492134793;1.0765342722038054E-5;7.579892E-6;7.579892E-6
15234;m784935;4.0;3.279287816069024;952.6693898029856;4;20.0;0;4;0.0;0;0.01027750719225029;1.547558169159848E-5;1.2633153E-5;1.2633153E-5
15235;m784946;4.0;3.2054760361079246;2611.018243861213;7;47.0;0;4;0.0;0;0.016806897142954382;2.5557199498501116E-5;2.0213045E-5;2.0213045E-5
15236;m784985;4.0;3.7475936362276197;0.0;1;5.0;0;0;0.0;0;0.0025958564287983047;9.328474401894371E-6;5.0532612E-6;5.0532612E-6
15237;m785015;4.0;3.34910977008628;735.0416406822997;3;15.0;0;0;0.0;0;0.00842166671036405;1.3917939568652728E-5;1.01065225E-5;1.01065225E-5
15238;m785021;4.0;2.8459927185676523;11418.582380425698;12;69.0;0;3;0.0;0;0.024955938470704535;3.3331579294232555E-5;3.2846197E-5;3.2846197E-5
15239;m785072;4.0;3.3897062490648846;0.0;1;4.0;0;4;0.0;0;0.005171630049623922;9.747281513673633E-6;5.0532612E-6;5.0532612E-6
15240;m785093;4.0;2.6826093461672733;24902.764303583623;24;133.0;0;3;0.0;0;0.04486773921428559;5.243871651176504E-5;6.316577E-5;6.316577E-5
15241;m785132;4.0;3.744302029823949;79.98556988649715;2;9.0;0;2;0.0;0;0.0032477549075424564;1.074487897912926E-5;7.579892E-6;7.579892E-6
15242;m785140;4.0;3.5028178145728393;609.1693616977843;7;52.0;0;0;0.0;0;0.011103422221975568;2.3758140407428358E-5;2.0213045E-5;2.0213045E-5
15243;m785166;4.0;3.496533838711286;0.0;1;6.0;0;4;0.0;0;0.0043707010433324586;1.1005909028576612E-5;5.0532612E-6;5.0532612E-6
15244;m785190;4.0;3.7139793526507408;0.0;1;5.0;0;4;0.0;0;0.002850046691962301;9.459845663321401E-6;5.0532612E-6;5.0532612E-6
15245;m785257;4.0;3.7005136900902698;184.92997462806693;3;19.0;0;5;0.0;0;0.004784963861940414;1.4029715059910534E-5;1.01065225E-5;1.01065225E-5
15246;m785277;4.0;3.1692683656675475;1985.4762253211193;6;16.0;0;2;0.0;0;0.012860308775421521;1.2700073279249305E-5;1.7686414E-5;1.7686414E-5
15247;m785357;4.0;3.963842202383921;0.0;1;9.0;0;5;0.0;0;4.2841924302972284E-4;1.0344918631719504E-5;5.0532612E-6;5.0532612E-6
15248;m785466;4.0;3.9045932871178497;0.0;1;7.0;0;4;0.0;0;9.840724834835398E-4;1.0002156773014674E-5;5.0532612E-6;5.0532612E-6
15249;m785472;4.0;3.496533838711286;0.0;1;5.0;0;4;0.0;0;0.0043707010433324586;1.0418349295502859E-5;5.0532612E-6;5.0532612E-6
15250;m785477;4.0;3.5318437983142985;1357.9167521721;12;67.0;0;5;0.0;0;0.011545130434328492;2.7516561695911045E-5;3.2846197E-5;3.2846197E-5
15251;m785625;4.0;3.8794573836716375;81.31046131366594;2;12.0;0;3;0.0;0;0.0014240080770540338;1.2299131140393106E-5;7.579892E-6;7.579892E-6
15252;m785635;4.0;3.861503166924343;0.0;1;5.0;0;4;0.0;0;0.0014324330132506602;9.328923371933346E-6;5.0532612E-6;5.0532612E-6
15253;m785637;4.0;3.3497082439778563;284.55872696270524;2;12.0;0;4;0.0;0;0.006911262489588047;1.3126530124954935E-5;7.579892E-6;7.579892E-6
15254;m785644;4.0;3.3213804797765696;662.7738294545816;4;23.0;0;4;0.0;0;0.009219406006662401;1.6607490337596497E-5;1.2633153E-5;1.2633153E-5
15255;m785658;4.0;3.1632836267517828;2075.9084430351786;4;24.0;0;0;0.0;0;0.012535889351620243;1.7750514752461187E-5;1.2633153E-5;1.2633153E-5
15256;m785815;4.0;3.0308214054161886;3163.9109486688535;3;15.0;0;4;0.0;0;0.012100107897039816;1.534465578524855E-5;1.01065225E-5;1.01065225E-5
15257;m785876;4.0;3.6987182684155404;0.0;1;6.0;0;0;0.0;0;0.003054294308151632;9.661973858390998E-6;5.0532612E-6;5.0532612E-6
15258;m785880;4.0;3.892524063637724;0.0;1;7.0;0;1;0.0;0;0.001287925413288094;9.670161117488184E-6;5.0532612E-6;5.0532612E-6
15259;m785889;4.0;3.9247419081342576;0.0;1;7.0;0;1;0.0;0;9.659171937822621E-4;9.398559389401257E-6;5.0532612E-6;5.0532612E-6
15260;m785894;4.0;3.9019999002543515;0.0;1;7.0;0;5;0.0;0;0.0011847855350557714;9.382324178424606E-6;5.0532612E-6;5.0532612E-6
15261;m785986;4.0;2.727893870629894;19496.90531949936;20;119.0;0;2;0.0;0;0.04021089861616535;4.9435036627109755E-5;5.3059244E-5;5.3059244E-5
15262;m786035;4.0;3.2414842152511096;1607.4994629039238;3;15.0;0;4;0.0;0;0.009660698961884083;1.5421069827843584E-5;1.01065225E-5;1.01065225E-5
15263;m786093;4.0;3.0594484065632637;3371.1509567719063;4;21.0;0;4;0.0;0;0.013258351946885231;1.8126470494644054E-5;1.2633153E-5;1.2633153E-5
15264;m786094;4.0;3.3897062490648846;0.0;1;7.0;0;4;0.0;0;0.005171630049623922;1.1447329676328292E-5;5.0532612E-6;5.0532612E-6
15265;m786106;4.0;3.120791980449853;1412.7727363193408;2;12.0;0;4;0.0;0;0.009542331092956385;1.4406005353885933E-5;7.579892E-6;7.579892E-6
15266;m786128;4.0;3.943095107475936;0.0;1;10.0;0;5;0.0;0;6.780424665024452E-4;1.0169533141211812E-5;5.0532612E-6;5.0532612E-6
15267;m786192;4.0;3.68345718418034;200.40635684151556;2;9.0;0;2;0.0;0;0.0035329090369209896;1.1163831673959808E-5;7.579892E-6;7.579892E-6
15268;m786239;4.0;3.3249713231260287;676.0695156324915;2;11.0;0;4;0.0;0;0.007197298372089195;1.4031769519290249E-5;7.579892E-6;7.579892E-6
15269;m786309;4.0;3.785796219639918;31.045423726696487;2;14.0;0;5;0.0;0;0.002859960428023756;1.2102499745459714E-5;7.579892E-6;7.579892E-6
15270;m786390;4.0;2.355443618772131;117602.52536689653;71;556.0;0;4;0.0;0;0.10532403107951038;1.8769613048871125E-4;1.819174E-4;1.819174E-4
15271;m786401;4.0;3.9348162186424616;0.0;1;6.0;0;4;0.0;0;6.976615910461754E-4;9.390648524203117E-6;5.0532612E-6;5.0532612E-6
15272;m786402;4.0;3.849134706498429;14.789658693273399;2;5.0;0;2;0.0;0;0.0021714345363456765;9.076668488478798E-6;7.579892E-6;7.579892E-6
15273;m786407;4.0;3.9261383472146028;0.0;1;6.0;0;3;0.0;0;6.221730697241492E-4;1.0419399857929816E-5;5.0532612E-6;5.0532612E-6
15274;m786474;4.0;3.3897062490648846;0.0;1;6.0;0;4;0.0;0;0.005171630049623922;1.0880646955443406E-5;5.0532612E-6;5.0532612E-6
15275;m786504;4.0;3.9110767542765945;0.0;1;3.0;0;4;0.0;0;0.0011820631572178454;8.269656555146713E-6;5.0532612E-6;5.0532612E-6
15276;m786516;4.0;3.3249713231260287;676.0695156324915;2;9.0;0;4;0.0;0;0.007197298372089195;1.2898404077520475E-5;7.579892E-6;7.579892E-6
15277;m786528;4.0;3.3897062490648846;0.0;1;7.0;0;4;0.0;0;0.005171630049623922;1.1447329676328292E-5;5.0532612E-6;5.0532612E-6
15278;m786537;4.0;3.3897062490648846;0.0;1;6.0;0;4;0.0;0;0.005171630049623922;1.0880646955443406E-5;5.0532612E-6;5.0532612E-6
15279;m786572;4.0;2.503765398234502;63959.36759437626;51;215.0;0;5;0.0;0;0.0745625422685987;7.690341072687907E-5;1.3138479E-4;1.3138479E-4
15280;m786577;4.0;2.6827090918158696;30282.220743083803;30;101.0;0;3;0.0;0;0.049512069115499116;4.112968621012976E-5;7.832555E-5;7.832555E-5
15281;m786717;4.0;3.7801107176699418;288.8683527880623;5;32.0;0;3;0.0;0;0.004123880988209753;1.8297392385656513E-5;1.5159784E-5;1.5159784E-5
15282;m786725;4.0;3.7475936362276197;0.0;1;6.0;0;0;0.0;0;0.0025958564287983047;9.698059156246427E-6;5.0532612E-6;5.0532612E-6
15283;m786807;4.0;3.7475936362276197;0.0;1;7.0;0;0;0.0;0;0.0025958564287983047;1.0067643910598485E-5;5.0532612E-6;5.0532612E-6
15284;m786816;4.0;2.8272405366315896;30347.235872876317;40;261.0;0;2;0.0;0;0.05234956028362698;9.003762387935961E-5;1.0359186E-4;1.0359186E-4
15285;m786907;4.0;3.9036955762804846;0.0;1;4.0;0;4;0.0;0;0.0011757033497509924;8.60279144021007E-6;5.0532612E-6;5.0532612E-6
15286;m786921;4.0;3.896513889581567;0.0;1;7.0;0;1;0.0;0;0.0011352974450420268;1.003270123550284E-5;5.0532612E-6;5.0532612E-6
15287;m786954;4.0;3.7654481073263177;0.0;1;5.0;0;4;0.0;0;0.0020256683224652732;1.071110043383653E-5;5.0532612E-6;5.0532612E-6
15288;m787002;4.0;3.7475936362276197;0.0;1;5.0;0;0;0.0;0;0.0025958564287983047;9.328474401894371E-6;5.0532612E-6;5.0532612E-6
15289;m787231;4.0;3.302628297840507;490.9571001507403;4;15.0;0;5;0.0;0;0.00834562734349042;1.219167814373254E-5;1.2633153E-5;1.2633153E-5
15290;m787272;4.0;2.5753827739264876;60971.0123879269;55;303.0;0;4;0.0;0;0.08031468588836758;1.0418711482600954E-4;1.4149131E-4;1.4149131E-4
15291;m787382;4.0;3.3596828088374644;352.44103074127054;2;10.0;0;3;0.0;0;0.006048516129185499;1.2197170502973436E-5;7.579892E-6;7.579892E-6
15292;m787408;4.0;3.7139793526507408;0.0;1;5.0;0;4;0.0;0;0.002850046691962301;9.459845663321401E-6;5.0532612E-6;5.0532612E-6
15293;m787421;4.0;3.746695925390255;0.0;1;5.0;0;4;0.0;0;0.0024634005897948875;9.74396185232237E-6;5.0532612E-6;5.0532612E-6
15294;m787450;4.0;3.897810583013316;0.0;1;2.0;0;5;0.0;0;0.0012571595956611301;8.042738182507755E-6;5.0532612E-6;5.0532612E-6
15295;m787454;4.0;3.447558725250611;2104.967235781796;15;63.0;0;5;0.0;0;0.017799083986237554;2.6494542408511495E-5;4.042609E-5;4.042609E-5
15296;m787489;4.0;3.76105929878809;70.40247237708482;4;5.0;0;2;0.0;0;0.004707933734910983;8.999669414381459E-6;1.2633153E-5;1.2633153E-5
15297;m787498;4.0;3.496533838711286;0.0;1;7.0;0;4;0.0;0;0.0043707010433324586;1.1593468761650367E-5;5.0532612E-6;5.0532612E-6
15298;m787527;4.0;3.9509750137150266;0.0;1;5.0;0;4;0.0;0;4.853085162379453E-4;9.674978588801078E-6;5.0532612E-6;5.0532612E-6
15299;m787568;4.0;3.2514587801107178;1164.449073816479;3;16.0;0;4;0.0;0;0.009553698583924873;1.4566321248752916E-5;1.01065225E-5;1.01065225E-5
15300;m787609;4.0;3.440377038551693;1190.200444438346;10;69.0;0;6;0.0;0;0.015634365207401878;2.879948418935449E-5;2.7792938E-5;2.7792938E-5
15301;m787701;4.0;3.8734726447558727;0.0;1;7.0;0;6;0.0;0;0.0013200169071973186;1.0410510133393847E-5;5.0532612E-6;5.0532612E-6
15302;m787727;4.0;3.7475936362276197;0.0;1;6.0;0;0;0.0;0;0.0025958564287983047;9.698059156246427E-6;5.0532612E-6;5.0532612E-6
15303;m787771;4.0;3.153109570594983;2689.692194899304;6;41.0;0;2;0.0;0;0.013653714650677348;2.3807175142664824E-5;1.7686414E-5;1.7686414E-5
15304;m787800;4.0;3.910278789087826;0.0;1;4.0;0;3;0.0;0;8.473060133386732E-4;9.232074160573736E-6;5.0532612E-6;5.0532612E-6
15305;m787825;4.0;3.861503166924343;0.0;1;5.0;0;4;0.0;0;0.0014324330132506602;9.328923371933346E-6;5.0532612E-6;5.0532612E-6
15306;m787848;4.0;3.0780010972021348;2260.1451502017653;3;22.0;0;4;0.0;0;0.011707940037214174;1.8946182542483612E-5;1.01065225E-5;1.01065225E-5
15307;m787865;4.0;3.0939604009775072;2022.9940570818524;3;18.0;0;4;0.0;0;0.010974764106207045;1.6406167459331146E-5;1.01065225E-5;1.01065225E-5
15308;m787908;4.0;3.8860405964789786;0.0;1;6.0;0;4;0.0;0;0.0013487089981498448;9.327723616879372E-6;5.0532612E-6;5.0532612E-6
15309;m787929;4.0;3.2738018053962397;627.8395072464486;3;16.0;0;4;0.0;0;0.009360790753909356;1.407443715376228E-5;1.01065225E-5;1.01065225E-5
15310;m787976;4.0;3.3897062490648846;0.0;1;7.0;0;4;0.0;0;0.005171630049623922;1.1447329676328292E-5;5.0532612E-6;5.0532612E-6
15311;m788022;4.0;2.5792728542217347;47615.92777613172;42;247.0;0;2;0.0;0;0.0702369150955101;8.798946737413519E-5;1.0864512E-4;1.0864512E-4
15312;m788034;4.0;3.2996359283826244;540.5772119909026;2;12.0;0;4;0.0;0;0.007635030639418806;1.3596740422069348E-5;7.579892E-6;7.579892E-6
15313;m788134;4.0;3.0439878310308712;5927.159295902123;14;96.0;0;6;0.0;0;0.02406219075102206;3.8538381492432746E-5;3.789946E-5;3.789946E-5
15314;m788145;4.0;3.7037055508453443;45.859357382219194;2;16.0;0;4;0.0;0;0.0033875818237691473;1.3031918407894439E-5;7.579892E-6;7.579892E-6
15315;m788174;4.0;3.6987182684155404;0.0;1;7.0;0;0;0.0;0;0.003054294308151632;1.0025544396433816E-5;5.0532612E-6;5.0532612E-6
15316;m788265;4.0;3.1692683656675475;11442.875220167823;32;111.0;0;5;0.0;0;0.03544693997324913;4.182637378961858E-5;8.3378814E-5;8.3378814E-5
15317;m788282;4.0;2.8489850880255347;10812.451305442746;13;74.0;0;2;0.0;0;0.02820153848805397;3.526032216219888E-5;3.537283E-5;3.537283E-5
15318;m788293;4.0;3.314099047429056;1044.034020371425;3;19.0;0;4;0.0;0;0.009429958061925654;1.6578850752939152E-5;1.01065225E-5;1.01065225E-5
15319;m788393;4.0;3.0020946586205177;5283.014063999039;6;43.0;0;6;0.0;0;0.0165769464670276;2.566819969914272E-5;1.7686414E-5;1.7686414E-5
15320;m788407;4.0;3.6028627001147076;774.3631506104447;7;43.0;0;6;0.0;0;0.008689430278211565;2.1500724910169748E-5;2.0213045E-5;2.0213045E-5
15321;m788425;4.0;3.300633384868585;1527.3372256399966;3;10.0;0;4;0.0;0;0.008880186850944159;1.2419469357555013E-5;1.01065225E-5;1.01065225E-5
15322;m788438;4.0;3.3897062490648846;0.0;1;7.0;0;4;0.0;0;0.005171630049623922;1.1447329676328292E-5;5.0532612E-6;5.0532612E-6
15323;m788502;4.0;2.5440626402673185;56141.69336847702;49;270.0;0;2;0.0;0;0.07507294036508518;9.403019180354111E-5;1.2633154E-4;1.2633154E-4
15324;m788537;4.0;3.3897062490648846;0.0;1;4.0;0;4;0.0;0;0.005171630049623922;9.747281513673633E-6;5.0532612E-6;5.0532612E-6
15325;m788797;4.0;3.644556381227869;623.7504115566874;5;37.0;0;4;0.0;0;0.006188630077749783;2.059078153021829E-5;1.5159784E-5;1.5159784E-5
15326;m788866;4.0;3.3469153658171664;134.09034954237728;2;9.0;0;4;0.0;0;0.0073847576510524615;1.1148994792288384E-5;7.579892E-6;7.579892E-6
15327;m788898;4.0;3.813924492544013;20.470111439678973;2;9.0;0;2;0.0;0;0.002886039271418108;1.031313791435718E-5;7.579892E-6;7.579892E-6
15328;m788919;4.0;3.572340531644307;835.8168871466592;6;26.0;0;2;0.0;0;0.008514439483384095;1.63003544823583E-5;1.7686414E-5;1.7686414E-5
15329;m788960;4.0;2.585955812677672;49471.803351348164;51;356.0;0;2;0.0;0;0.073534274506487;1.1790308626687946E-4;1.3138479E-4;1.3138479E-4
15330;m789038;4.0;2.9741658770136152;5001.91347464138;5;29.0;0;4;0.0;0;0.015710718971921882;2.0931566281363093E-5;1.5159784E-5;1.5159784E-5
15331;m789039;4.0;2.3743952920053863;110750.58570634754;85;688.0;0;4;0.0;0;0.11077146492026355;2.1920093019858714E-4;2.1729025E-4;2.1729025E-4
15332;m789086;4.0;3.1280734127973666;3941.6521480878923;7;42.0;0;4;0.0;0;0.017274371388664687;2.4235265327601582E-5;2.0213045E-5;2.0213045E-5
15333;m789094;4.0;3.496533838711286;0.0;1;8.0;0;4;0.0;0;0.0043707010433324586;1.2181028494724122E-5;5.0532612E-6;5.0532612E-6
15334;m789131;4.0;3.7265473043738466;116.15059112236634;2;13.0;0;4;0.0;0;0.002948709106032832;1.3282639891598077E-5;7.579892E-6;7.579892E-6
15335;m789166;4.0;3.2728043489102787;6525.412934649801;22;88.0;0;5;0.0;0;0.026030536112024886;3.496494481603818E-5;5.8112506E-5;5.8112506E-5
15336;m789209;4.0;3.7695376789187574;68.03976121738422;4;28.0;0;3;0.0;0;0.004090051774588794;1.6068061579919586E-5;1.2633153E-5;1.2633153E-5
15337;m789277;4.0;3.322477681911127;697.593982656654;3;20.0;0;4;0.0;0;0.008144617562857195;1.6523612548126423E-5;1.01065225E-5;1.01065225E-5
15338;m789437;4.0;3.9118747194653634;0.0;1;6.0;0;3;0.0;0;9.21935883753488E-4;9.765067247602212E-6;5.0532612E-6;5.0532612E-6
15339;m789455;4.0;3.368161188968131;1058.906558651766;2;7.0;0;4;0.0;0;0.006396369365797735;1.1710569216983837E-5;7.579892E-6;7.579892E-6
15340;m789463;4.0;2.870131165527904;10372.563934590107;17;81.0;0;2;0.0;0;0.032532847497608444;3.507896262544812E-5;4.547935E-5;4.547935E-5
15341;m789488;4.0;3.6053563413296095;386.79631914413744;5;24.0;0;3;0.0;0;0.006228331854747633;1.5219715015611327E-5;1.5159784E-5;1.5159784E-5
15342;m789497;4.0;3.482669193556431;588.3977439931139;4;20.0;0;2;0.0;0;0.00844357195033063;1.4314651292247712E-5;1.2633153E-5;1.2633153E-5
15343;m789553;4.0;3.1739564111515635;2162.1856628742717;6;40.0;0;3;0.0;0;0.012420088657597727;2.2046371459979108E-5;1.7686414E-5;1.7686414E-5
15344;m789557;4.0;3.5952820308214055;724.0211571696296;8;38.0;0;5;0.0;0;0.009086761219860812;1.9264865285041857E-5;2.2739676E-5;2.2739676E-5
15345;m789576;4.0;3.90279786544312;0.0;1;1.0;0;2;0.0;0;0.0012243657447735387;7.756361147630725E-6;5.0532612E-6;5.0532612E-6
15346;m789579;4.0;2.678519774574834;44405.21356593759;60;378.0;0;4;0.0;0;0.08335444822001321;1.2183596265765875E-4;1.5412447E-4;1.5412447E-4
15347;m789620;4.0;3.3897062490648846;0.0;1;6.0;0;4;0.0;0;0.005171630049623922;1.0880646955443406E-5;5.0532612E-6;5.0532612E-6
15348;m789687;4.0;3.3897062490648846;0.0;1;4.0;0;4;0.0;0;0.005171630049623922;9.747281513673633E-6;5.0532612E-6;5.0532612E-6
15349;m789695;4.0;3.85013216298439;0.0;1;6.0;0;5;0.0;0;0.0017425713941591086;9.472448525085123E-6;5.0532612E-6;5.0532612E-6
15350;m789716;4.0;2.94045184778814;5589.084622032786;9;66.0;0;6;0.0;0;0.022943387524940993;3.236641483794881E-5;2.5266307E-5;2.5266307E-5
15351;m789795;4.0;2.954914966834572;9797.154674821099;15;87.0;0;3;0.0;0;0.02589867007279372;3.7522944493840876E-5;4.042609E-5;4.042609E-5
15352;m789836;4.0;3.528452446262032;1175.4613824517241;5;29.0;0;3;0.0;0;0.007712757560288229;1.8422327191855492E-5;1.5159784E-5;1.5159784E-5
15353;m789849;4.0;3.518677372699616;1953.8643322576281;12;66.0;0;5;0.0;0;0.01450918300948173;2.8056239840319002E-5;3.2846197E-5;3.2846197E-5
15354;m789870;4.0;3.3897062490648846;0.0;1;6.0;0;4;0.0;0;0.005171630049623922;1.0880646955443406E-5;5.0532612E-6;5.0532612E-6
15355;m789879;4.0;3.507605605705451;1614.451158345273;12;44.0;0;3;0.0;0;0.012473376151704494;2.205126743461427E-5;3.2846197E-5;3.2846197E-5
15356;m790107;4.0;3.293252206872475;1633.0548632959396;3;15.0;0;6;0.0;0;0.007474833041575679;1.4062909749094863E-5;1.01065225E-5;1.01065225E-5
15357;m790182;4.0;3.0973517530297743;5703.887305297443;11;68.0;0;4;0.0;0;0.019755343092229174;3.1963998118361E-5;3.0319568E-5;3.0319568E-5
15358;m790205;4.0;3.2973417784649146;3436.7901809123578;16;115.0;0;5;0.0;0;0.0236893513763152;4.313460213385453E-5;4.295272E-5;4.295272E-5
15359;m790635;4.0;3.442471697172211;1612.598778728665;11;74.0;0;3;0.0;0;0.013355245609824854;3.0402607806692466E-5;3.0319568E-5;3.0319568E-5
15360;m790639;4.0;3.690439379582066;96.53796737507102;2;10.0;0;4;0.0;0;0.0033795457773409692;1.1144136026272396E-5;7.579892E-6;7.579892E-6
15361;m790647;4.0;3.899905241633834;0.0;1;6.0;0;0;0.0;0;9.831860847544355E-4;9.823372373789709E-6;5.0532612E-6;5.0532612E-6
15362;m790670;4.0;3.739414493042741;70.81637435410576;3;16.0;0;4;0.0;0;0.00390746055135467;1.2730713974297576E-5;1.01065225E-5;1.01065225E-5
15363;m790868;4.0;3.6677971173507555;646.5452239571232;4;26.0;0;0;0.0;0;0.004269472535022324;1.719670794314933E-5;1.2633153E-5;1.2633153E-5
15364;m790914;4.0;3.496533838711286;0.0;1;6.0;0;4;0.0;0;0.0043707010433324586;1.1005909028576612E-5;5.0532612E-6;5.0532612E-6
15365;m790929;4.0;3.7376190713680115;252.51506927611484;6;42.0;0;5;0.0;0;0.005319832794069317;2.0105834813981802E-5;1.7686414E-5;1.7686414E-5
15366;m790976;4.0;3.7654481073263177;0.0;1;2.0;0;4;0.0;0;0.0020256683224652732;8.772770551615062E-6;5.0532612E-6;5.0532612E-6
15367;m791096;4.0;3.9354146925340383;0.0;1;3.0;0;4;0.0;0;8.46897739174536E-4;8.26025403968305E-6;5.0532612E-6;5.0532612E-6
15368;m791152;4.0;2.9137200139643906;12096.988514093682;15;119.0;0;0;0.0;0;0.02820142374971091;4.948313897503688E-5;4.042609E-5;4.042609E-5
15369;m791168;4.0;3.3249713231260287;676.0695156324915;2;12.0;0;4;0.0;0;0.007197298372089195;1.475730671988634E-5;7.579892E-6;7.579892E-6
15370;m791270;4.0;3.7222582414842154;210.47191815503126;2;14.0;0;4;0.0;0;0.0031026615523804773;1.3324623920766829E-5;7.579892E-6;7.579892E-6
15371;m791274;4.0;3.496533838711286;0.0;1;6.0;0;4;0.0;0;0.0043707010433324586;1.1005909028576612E-5;5.0532612E-6;5.0532612E-6
15372;m791374;4.0;3.862799860356092;176.44923055468888;2;8.0;0;3;0.0;0;0.0014694790830628228;1.1191306979104224E-5;7.579892E-6;7.579892E-6
15373;m791399;4.0;2.871627350256845;8704.145228751859;12;83.0;0;4;0.0;0;0.02669083097048142;3.839098802668632E-5;3.2846197E-5;3.2846197E-5
15374;m791453;4.0;3.9708243977856466;0.0;1;6.0;0;5;0.0;0;3.435100982095956E-4;8.937848254954267E-6;5.0532612E-6;5.0532612E-6
15375;m791473;4.0;3.7475936362276197;0.0;1;6.0;0;0;0.0;0;0.0025958564287983047;9.698059156246427E-6;5.0532612E-6;5.0532612E-6
15376;m791485;4.0;3.963842202383921;0.0;1;7.0;0;5;0.0;0;4.2841924302972284E-4;9.708392409144965E-6;5.0532612E-6;5.0532612E-6
15377;m791504;4.0;3.8160191511645305;0.0;1;4.0;0;5;0.0;0;0.0019694827816261746;8.918609327714026E-6;5.0532612E-6;5.0532612E-6
15378;m791533;4.0;3.718667398134756;68.72391449271628;2;14.0;0;0;0.0;0;0.0031673782062645226;1.2581932391712555E-5;7.579892E-6;7.579892E-6
15379;m791576;4.0;3.799162136551793;0.0;1;6.0;0;3;0.0;0;0.002074329091716966;9.67240139220002E-6;5.0532612E-6;5.0532612E-6
